,stock_symbol,timestamp,close,volume,ma_5,ma_10,ma_50,daily_return,intraday_volatility,prev_day_close,prev_day_return,price_diff,target
27,IBM,1999-12-09 00:00:00+05:00,113.37,16643000,,,,,,113.37,,0.0,0
28,IBM,1999-12-10 00:00:00+05:00,109.0,12588800,,,,,,109.0,,0.0,0
29,IBM,1999-12-13 00:00:00+05:00,109.7,7135200,,,,,,109.7,,0.0,0
30,IBM,1999-12-14 00:00:00+05:00,109.25,7437900,,,,,,109.25,,0.0,0
31,IBM,1999-12-15 00:00:00+05:00,107.0,9437900,,,,,,107.0,,0.0,0
32,IBM,1999-12-16 00:00:00+05:00,109.19,7122300,,,,,,109.19,,0.0,0
33,IBM,1999-12-17 00:00:00+05:00,110.0,7676800,,,,,,110.0,,0.0,0
34,IBM,1999-12-20 00:00:00+05:00,109.2,4836300,,,,,,109.2,,0.0,0
35,IBM,1999-12-21 00:00:00+05:00,110.12,4773500,,,,,,110.12,,0.0,0
36,IBM,1999-12-22 00:00:00+05:00,108.0,4005600,,,,,,108.0,,0.0,0
37,IBM,1999-12-23 00:00:00+05:00,108.62,4528700,,,,,,108.62,,0.0,0
38,IBM,1999-12-27 00:00:00+05:00,109.75,3740700,,,,,,109.75,,0.0,0
39,IBM,1999-12-28 00:00:00+05:00,109.81,4083100,,,,,,109.81,,0.0,0
40,IBM,1999-12-29 00:00:00+05:00,109.0,2683300,,,,,,109.0,,0.0,0
41,IBM,1999-12-30 00:00:00+05:00,108.75,3435100,,,,,,108.75,,0.0,0
42,IBM,1999-12-31 00:00:00+05:00,107.87,2870300,,,,,,107.87,,0.0,0
43,IBM,2000-01-03 00:00:00+05:00,116.0,10347700,,,,,,116.0,,0.0,0
44,IBM,2000-01-04 00:00:00+05:00,112.06,8227800,,,,,,112.06,,0.0,0
45,IBM,2000-01-05 00:00:00+05:00,116.0,12733200,,,,,,116.0,,0.0,0
46,IBM,2000-01-06 00:00:00+05:00,114.0,7971900,,,,,,114.0,,0.0,0
47,IBM,2000-01-07 00:00:00+05:00,113.5,11856700,,,,,,113.5,,0.0,0
48,IBM,2000-01-10 00:00:00+05:00,118.0,8540500,,,,,,118.0,,0.0,0
49,IBM,2000-01-11 00:00:00+05:00,119.0,7873300,,,,,,119.0,,0.0,0
50,IBM,2000-01-12 00:00:00+05:00,119.5,6803800,,,,,,119.5,,0.0,0
51,IBM,2000-01-13 00:00:00+05:00,118.25,8489700,,,,,,118.25,,0.0,0
52,IBM,2000-01-14 00:00:00+05:00,119.62,10956600,,,,,,119.62,,0.0,0
53,IBM,2000-01-18 00:00:00+05:00,115.75,7643900,,,,,,115.75,,0.0,0
54,IBM,2000-01-19 00:00:00+05:00,119.5,8634500,,,,,,119.5,,0.0,0
55,IBM,2000-01-20 00:00:00+05:00,119.0,17783400,,,,,,119.0,,0.0,0
56,IBM,2000-01-21 00:00:00+05:00,121.5,7868700,,,,,,121.5,,0.0,0
57,IBM,2000-01-24 00:00:00+05:00,121.5,6499200,,,,,,121.5,,0.0,0
58,IBM,2000-01-25 00:00:00+05:00,119.12,6936900,,,,,,119.12,,0.0,0
59,IBM,2000-01-26 00:00:00+05:00,116.75,4895100,,,,,,116.75,,0.0,0
60,IBM,2000-01-27 00:00:00+05:00,113.5,8324600,,,,,,113.5,,0.0,0
61,IBM,2000-01-28 00:00:00+05:00,111.56,6669400,,,,,,111.56,,0.0,0
62,IBM,2000-01-31 00:00:00+05:00,112.25,6202700,,,,,,112.25,,0.0,0
63,IBM,2000-02-01 00:00:00+05:00,110.0,7304700,,,,,,110.0,,0.0,0
64,IBM,2000-02-02 00:00:00+05:00,113.5,7707700,,,,,,113.5,,0.0,0
65,IBM,2000-02-03 00:00:00+05:00,117.12,6213800,,,,,,117.12,,0.0,0
66,IBM,2000-02-04 00:00:00+05:00,115.62,5405300,,,,,,115.62,,0.0,0
67,IBM,2000-02-07 00:00:00+05:00,114.12,5779500,,,,,,114.12,,0.0,0
68,IBM,2000-02-08 00:00:00+05:00,118.81,5464300,,,,,,118.81,,0.0,0
69,IBM,2000-02-09 00:00:00+05:00,117.37,5374700,,,,,,117.37,,0.0,0
70,IBM,2000-02-10 00:00:00+05:00,119.12,4446600,,,,,,119.12,,0.0,0
71,IBM,2000-02-11 00:00:00+05:00,115.37,5749400,,,,,,115.37,,0.0,0
72,IBM,2000-02-14 00:00:00+05:00,116.06,4544000,,,,,,116.06,,0.0,0
73,IBM,2000-02-15 00:00:00+05:00,117.12,5177500,,,,,,117.12,,0.0,0
74,IBM,2000-02-16 00:00:00+05:00,115.75,3966900,,,,,,115.75,,0.0,0
75,IBM,2000-02-17 00:00:00+05:00,116.75,5237500,,,,,,116.75,,0.0,0
76,IBM,2000-02-18 00:00:00+05:00,112.5,7673400,,,,,,112.5,,0.0,0
77,IBM,2000-02-22 00:00:00+05:00,111.0,7654800,,,,,,111.0,,0.0,0
78,IBM,2000-02-23 00:00:00+05:00,108.75,7435300,,,,,,108.75,,0.0,0
79,IBM,2000-02-24 00:00:00+05:00,110.5,9112000,,,,,,110.5,,0.0,0
80,IBM,2000-02-25 00:00:00+05:00,108.0,10312200,,,,,,108.0,,0.0,0
81,IBM,2000-02-28 00:00:00+05:00,104.5,8479900,,,,,,104.5,,0.0,0
82,IBM,2000-02-29 00:00:00+05:00,102.75,10484900,,,,,,102.75,,0.0,0
83,IBM,2000-03-01 00:00:00+05:00,100.25,10807800,,,,,,100.25,,0.0,0
84,IBM,2000-03-02 00:00:00+05:00,103.12,11192900,,,,,,103.12,,0.0,0
85,IBM,2000-03-03 00:00:00+05:00,108.0,10162800,,,,,,108.0,,0.0,0
86,IBM,2000-03-06 00:00:00+05:00,103.06,10747400,,,,,,103.06,,0.0,0
87,IBM,2000-03-07 00:00:00+05:00,103.0,10035100,,,,,,103.0,,0.0,0
88,IBM,2000-03-08 00:00:00+05:00,106.25,8376400,,,,,,106.25,,0.0,0
89,IBM,2000-03-09 00:00:00+05:00,108.0,6334100,,,,,,108.0,,0.0,0
90,IBM,2000-03-10 00:00:00+05:00,105.25,7093200,,,,,,105.25,,0.0,0
91,IBM,2000-03-13 00:00:00+05:00,107.69,7871000,,,,,,107.69,,0.0,0
92,IBM,2000-03-14 00:00:00+05:00,108.62,7973700,,,,,,108.62,,0.0,0
93,IBM,2000-03-15 00:00:00+05:00,107.0,5665900,,,,,,107.0,,0.0,0
94,IBM,2000-03-16 00:00:00+05:00,109.0,6622500,,,,,,109.0,,0.0,0
95,IBM,2000-03-17 00:00:00+05:00,110.0,8857300,,,,,,110.0,,0.0,0
96,IBM,2000-03-20 00:00:00+05:00,112.75,6563500,,,,,,112.75,,0.0,0
97,IBM,2000-03-21 00:00:00+05:00,113.5,6771600,,,,,,113.5,,0.0,0
98,IBM,2000-03-22 00:00:00+05:00,114.25,6137800,,,,,,114.25,,0.0,0
99,IBM,2000-03-23 00:00:00+05:00,115.25,6492400,,,,,,115.25,,0.0,0
100,IBM,2000-03-24 00:00:00+05:00,120.62,12125600,,,,,,120.62,,0.0,0
101,IBM,2000-03-27 00:00:00+05:00,126.87,11862900,,,,,,126.87,,0.0,0
102,IBM,2000-03-28 00:00:00+05:00,122.5,8149600,,,,,,122.5,,0.0,0
103,IBM,2000-03-29 00:00:00+05:00,119.0,7312300,,,,,,119.0,,0.0,0
104,IBM,2000-03-30 00:00:00+05:00,122.75,9158000,,,,,,122.75,,0.0,0
105,IBM,2000-03-31 00:00:00+05:00,118.37,8015200,,,,,,118.37,,0.0,0
106,IBM,2000-04-03 00:00:00+05:00,122.0,7715600,,,,,,122.0,,0.0,0
107,IBM,2000-04-04 00:00:00+05:00,121.19,16667200,,,,,,121.19,,0.0,0
108,IBM,2000-04-05 00:00:00+05:00,125.0,8693500,,,,,,125.0,,0.0,0
109,IBM,2000-04-06 00:00:00+05:00,122.75,8887400,,,,,,122.75,,0.0,0
110,IBM,2000-04-07 00:00:00+05:00,123.12,5380300,,,,,,123.12,,0.0,0
