,stock_symbol,timestamp,close,volume,ma_5,ma_10,ma_50,daily_return,intraday_volatility,prev_day_close,prev_day_return,price_diff,target
22,IBM,1999-12-02 00:00:00+05:00,105.27,6216900,104.18800000000002,104.131,98.56130434782608,0.01788822278089339,,105.27,0.01788822278089339,0.0,1
23,IBM,1999-12-03 00:00:00+05:00,111.87,14680300,105.56199999999998,105.51799999999999,99.11583333333333,0.06269592476489036,,111.87,0.06269592476489036,0.0,1
24,IBM,1999-12-06 00:00:00+05:00,116.0,9928300,107.924,106.724,99.79119999999999,0.03691785107714307,,116.0,0.03691785107714307,0.0,1
25,IBM,1999-12-07 00:00:00+05:00,116.62,11326100,110.63600000000001,107.59899999999998,100.43846153846152,0.005344827586206935,,116.62,0.005344827586206935,0.0,1
26,IBM,1999-12-08 00:00:00+05:00,118.28,8139800,113.60799999999999,108.821,101.09925925925926,0.01423426513462525,,118.28,0.01423426513462525,0.0,1
27,IBM,1999-12-09 00:00:00+05:00,113.37,16643000,115.228,109.708,101.5375,-0.041511667230300954,,113.37,-0.041511667230300954,0.0,0
28,IBM,1999-12-10 00:00:00+05:00,109.0,12588800,114.654,110.10799999999999,101.79482758620689,-0.038546352650613076,,109.0,-0.038546352650613076,0.0,0
29,IBM,1999-12-13 00:00:00+05:00,109.7,7135200,113.394,110.65899999999999,102.05833333333332,0.00642201834862388,,109.7,0.00642201834862388,0.0,1
30,IBM,1999-12-14 00:00:00+05:00,109.25,7437900,111.91999999999999,111.27800000000002,102.29032258064515,-0.004102096627165021,,109.25,-0.004102096627165021,0.0,0
31,IBM,1999-12-15 00:00:00+05:00,107.0,9437900,109.66399999999999,111.63600000000001,102.43749999999999,-0.020594965675057208,,107.0,-0.020594965675057208,0.0,0
32,IBM,1999-12-16 00:00:00+05:00,109.19,7122300,108.828,112.02799999999999,102.6421212121212,0.020467289719626146,,109.19,0.020467289719626146,0.0,1
33,IBM,1999-12-17 00:00:00+05:00,110.0,7676800,109.02799999999999,111.84100000000001,102.85852941176469,0.007418261745581118,,110.0,0.007418261745581118,0.0,1
34,IBM,1999-12-20 00:00:00+05:00,109.2,4836300,108.928,111.16100000000002,103.03971428571427,-0.007272727272727247,,109.2,-0.007272727272727247,0.0,0
35,IBM,1999-12-21 00:00:00+05:00,110.12,4773500,109.102,110.51100000000001,103.23638888888887,0.00842490842490844,,110.12,0.00842490842490844,0.0,1
36,IBM,1999-12-22 00:00:00+05:00,108.0,4005600,109.30199999999999,109.48299999999999,103.36513513513512,-0.01925172539048315,,108.0,-0.01925172539048315,0.0,0
37,IBM,1999-12-23 00:00:00+05:00,108.62,4528700,109.18800000000002,109.008,103.50342105263155,0.005740740740740783,,108.62,0.005740740740740783,0.0,1
38,IBM,1999-12-27 00:00:00+05:00,109.75,3740700,109.138,109.083,103.66358974358972,0.010403240655496183,,109.75,0.010403240655496183,0.0,1
39,IBM,1999-12-28 00:00:00+05:00,109.81,4083100,109.25999999999999,109.09400000000001,103.81724999999999,0.0005466970387243943,,109.81,0.0005466970387243943,0.0,1
40,IBM,1999-12-29 00:00:00+05:00,109.0,2683300,109.03600000000002,109.069,103.94365853658536,-0.007376377379109391,,109.0,-0.007376377379109391,0.0,0
41,IBM,1999-12-30 00:00:00+05:00,108.75,3435100,109.186,109.244,104.05809523809523,-0.0022935779816513763,,108.75,-0.0022935779816513763,0.0,0
42,IBM,1999-12-31 00:00:00+05:00,107.87,2870300,109.03600000000002,109.112,104.1467441860465,-0.008091954022988464,,107.87,-0.008091954022988464,0.0,0
43,IBM,2000-01-03 00:00:00+05:00,116.0,10347700,110.28600000000002,109.71199999999999,104.41613636363635,0.07536849911931023,,116.0,0.07536849911931023,0.0,1
44,IBM,2000-01-04 00:00:00+05:00,112.06,8227800,110.73600000000002,109.998,104.586,-0.03396551724137929,,112.06,-0.03396551724137929,0.0,0
45,IBM,2000-01-05 00:00:00+05:00,116.0,12733200,112.13600000000001,110.58600000000001,104.83413043478261,0.03515973585579152,,116.0,0.03515973585579152,0.0,1
46,IBM,2000-01-06 00:00:00+05:00,114.0,7971900,113.186,111.186,105.02914893617022,-0.017241379310344827,,114.0,-0.017241379310344827,0.0,0
47,IBM,2000-01-07 00:00:00+05:00,113.5,11856700,114.31199999999998,111.674,105.205625,-0.0043859649122807015,,113.5,-0.0043859649122807015,0.0,0
48,IBM,2000-01-10 00:00:00+05:00,118.0,8540500,114.71199999999999,112.499,105.46673469387756,0.039647577092511016,,118.0,0.039647577092511016,0.0,1
49,IBM,2000-01-11 00:00:00+05:00,119.0,7873300,116.1,113.418,105.7374,0.00847457627118644,,119.0,0.00847457627118644,0.0,1
50,IBM,2000-01-12 00:00:00+05:00,119.5,6803800,116.8,114.468,106.19239999999998,0.004201680672268907,,119.5,0.004201680672268907,0.0,1
51,IBM,2000-01-13 00:00:00+05:00,118.25,8489700,117.65,115.418,106.6612,-0.010460251046025104,,118.25,-0.010460251046025104,0.0,0
52,IBM,2000-01-14 00:00:00+05:00,119.62,10956600,118.874,116.59299999999999,107.16619999999999,0.011585623678646973,,119.62,0.011585623678646973,0.0,1
53,IBM,2000-01-18 00:00:00+05:00,115.75,7643900,118.424,116.56799999999998,107.65,-0.03235244942317342,,115.75,-0.03235244942317342,0.0,0
54,IBM,2000-01-19 00:00:00+05:00,119.5,8634500,118.524,117.31199999999998,108.235,0.032397408207343416,,119.5,0.032397408207343416,0.0,1
55,IBM,2000-01-20 00:00:00+05:00,119.0,17783400,118.424,117.612,108.7362,-0.0041841004184100415,,119.0,-0.0041841004184100415,0.0,0
56,IBM,2000-01-21 00:00:00+05:00,121.5,7868700,119.074,118.362,109.29379999999999,0.02100840336134454,,121.5,0.02100840336134454,0.0,1
57,IBM,2000-01-24 00:00:00+05:00,121.5,6499200,119.45,119.16199999999999,109.78379999999999,0.0,,121.5,0.0,0.0,0
58,IBM,2000-01-25 00:00:00+05:00,119.12,6936900,120.124,119.27399999999997,110.26619999999998,-0.019588477366255106,,119.12,-0.019588477366255106,0.0,0
59,IBM,2000-01-26 00:00:00+05:00,116.75,4895100,119.574,119.049,110.68379999999998,-0.01989590329079923,,116.75,-0.01989590329079923,0.0,0
60,IBM,2000-01-27 00:00:00+05:00,113.5,8324600,118.474,118.449,111.07259999999998,-0.027837259100642397,,113.5,-0.027837259100642397,0.0,0
61,IBM,2000-01-28 00:00:00+05:00,111.56,6669400,116.48600000000002,117.78,111.41139999999997,-0.01709251101321584,,111.56,-0.01709251101321584,0.0,0
62,IBM,2000-01-31 00:00:00+05:00,112.25,6202700,114.63600000000001,117.043,111.78139999999998,0.006185012549300804,,112.25,0.006185012549300804,0.0,1
63,IBM,2000-02-01 00:00:00+05:00,110.0,7304700,112.81199999999998,116.468,112.02139999999997,-0.0200445434298441,,110.0,-0.0200445434298441,0.0,0
64,IBM,2000-02-02 00:00:00+05:00,113.5,7707700,112.16199999999999,115.86800000000001,112.21260000000001,0.031818181818181815,,113.5,0.031818181818181815,0.0,1
65,IBM,2000-02-03 00:00:00+05:00,117.12,6213800,112.88600000000001,115.68000000000002,112.3976,0.03189427312775334,,117.12,0.03189427312775334,0.0,1
66,IBM,2000-02-04 00:00:00+05:00,115.62,5405300,113.69800000000001,115.09200000000001,112.58879999999999,-0.012807377049180328,,115.62,-0.012807377049180328,0.0,0
67,IBM,2000-02-07 00:00:00+05:00,114.12,5779500,114.072,114.354,112.78119999999998,-0.012973533990659055,,114.12,-0.012973533990659055,0.0,0
68,IBM,2000-02-08 00:00:00+05:00,118.81,5464300,115.83400000000002,114.32300000000001,113.0574,0.041097090781633344,,118.81,0.041097090781633344,0.0,1
69,IBM,2000-02-09 00:00:00+05:00,117.37,5374700,116.60799999999999,114.38499999999999,113.321,-0.012120191903038445,,117.37,-0.012120191903038445,0.0,0
70,IBM,2000-02-10 00:00:00+05:00,119.12,4446600,117.008,114.94699999999997,113.64220000000002,0.014910113316861208,,119.12,0.014910113316861208,0.0,1
71,IBM,2000-02-11 00:00:00+05:00,115.37,5749400,116.958,115.32800000000002,113.8812,-0.03148085963734049,,115.37,-0.03148085963734049,0.0,0
72,IBM,2000-02-14 00:00:00+05:00,116.06,4544000,117.346,115.70900000000002,114.097,0.0059807575626245795,,116.06,0.0059807575626245795,0.0,1
73,IBM,2000-02-15 00:00:00+05:00,117.12,5177500,117.008,116.421,114.20200000000001,0.00913320696191627,,117.12,0.00913320696191627,0.0,1
74,IBM,2000-02-16 00:00:00+05:00,115.75,3966900,116.68400000000001,116.646,114.197,-0.011697404371584738,,115.75,-0.011697404371584738,0.0,0
75,IBM,2000-02-17 00:00:00+05:00,116.75,5237500,116.21,116.60900000000001,114.19959999999999,0.008639308855291577,,116.75,0.008639308855291577,0.0,1
76,IBM,2000-02-18 00:00:00+05:00,112.5,7673400,115.63600000000001,116.29699999999998,114.084,-0.03640256959314775,,112.5,-0.03640256959314775,0.0,0
77,IBM,2000-02-22 00:00:00+05:00,111.0,7654800,114.624,115.98499999999999,114.03659999999998,-0.013333333333333334,,111.0,-0.013333333333333334,0.0,0
78,IBM,2000-02-23 00:00:00+05:00,108.75,7435300,112.95,114.979,114.0316,-0.02027027027027027,,108.75,-0.02027027027027027,0.0,0
79,IBM,2000-02-24 00:00:00+05:00,110.5,9112000,111.9,114.292,114.0476,0.016091954022988506,,110.5,0.016091954022988506,0.0,1
80,IBM,2000-02-25 00:00:00+05:00,108.0,10312200,110.15,113.17999999999999,114.0226,-0.02262443438914027,,108.0,-0.02262443438914027,0.0,0
81,IBM,2000-02-28 00:00:00+05:00,104.5,8479900,108.55,112.093,113.9726,-0.032407407407407406,,104.5,-0.032407407407407406,0.0,0
82,IBM,2000-02-29 00:00:00+05:00,102.75,10484900,106.9,110.76199999999999,113.84379999999999,-0.01674641148325359,,102.75,-0.01674641148325359,0.0,0
83,IBM,2000-03-01 00:00:00+05:00,100.25,10807800,105.2,109.075,113.6488,-0.024330900243309004,,100.25,-0.024330900243309004,0.0,0
84,IBM,2000-03-02 00:00:00+05:00,103.12,11192900,103.724,107.81199999999998,113.5272,0.028628428927680843,,103.12,0.028628428927680843,0.0,1
85,IBM,2000-03-03 00:00:00+05:00,108.0,10162800,103.724,106.93699999999998,113.48479999999999,0.04732350659425907,,108.0,0.04732350659425907,0.0,1
86,IBM,2000-03-06 00:00:00+05:00,103.06,10747400,103.436,105.99300000000001,113.38599999999998,-0.04574074074074072,,103.06,-0.04574074074074072,0.0,0
87,IBM,2000-03-07 00:00:00+05:00,103.0,10035100,103.48600000000002,105.19300000000001,113.27359999999999,-0.0005821851348729116,,103.0,-0.0005821851348729116,0.0,0
88,IBM,2000-03-08 00:00:00+05:00,106.25,8376400,104.686,104.94300000000001,113.2036,0.03155339805825243,,106.25,0.03155339805825243,0.0,1
89,IBM,2000-03-09 00:00:00+05:00,108.0,6334100,105.66199999999999,104.69300000000001,113.16739999999999,0.01647058823529412,,108.0,0.01647058823529412,0.0,1
90,IBM,2000-03-10 00:00:00+05:00,105.25,7093200,105.112,104.418,113.09239999999998,-0.02546296296296296,,105.25,-0.02546296296296296,0.0,0
91,IBM,2000-03-13 00:00:00+05:00,107.69,7871000,106.03800000000001,104.73700000000001,113.07119999999998,0.02318289786223276,,107.69,0.02318289786223276,0.0,1
92,IBM,2000-03-14 00:00:00+05:00,108.62,7973700,107.16199999999999,105.32400000000003,113.08619999999998,0.008635899340700222,,108.62,0.008635899340700222,0.0,1
93,IBM,2000-03-15 00:00:00+05:00,107.0,5665900,107.31199999999998,105.99900000000002,112.90619999999997,-0.014914380408764541,,107.0,-0.014914380408764541,0.0,0
94,IBM,2000-03-16 00:00:00+05:00,109.0,6622500,107.51199999999999,106.58699999999999,112.84499999999997,0.018691588785046728,,109.0,0.018691588785046728,0.0,1
95,IBM,2000-03-17 00:00:00+05:00,110.0,8857300,108.46199999999999,106.78699999999999,112.72499999999997,0.009174311926605505,,110.0,0.009174311926605505,0.0,1
96,IBM,2000-03-20 00:00:00+05:00,112.75,6563500,109.474,107.756,112.69999999999996,0.025,,112.75,0.025,0.0,1
97,IBM,2000-03-21 00:00:00+05:00,113.5,6771600,110.45,108.806,112.69999999999996,0.0066518847006651885,,113.5,0.0066518847006651885,0.0,1
98,IBM,2000-03-22 00:00:00+05:00,114.25,6137800,111.9,109.606,112.62499999999999,0.006607929515418502,,114.25,0.006607929515418502,0.0,1
99,IBM,2000-03-23 00:00:00+05:00,115.25,6492400,113.15,110.33099999999999,112.54999999999998,0.0087527352297593,,115.25,0.0087527352297593,0.0,1
100,IBM,2000-03-24 00:00:00+05:00,120.62,12125600,115.274,111.86799999999998,112.57239999999996,0.046594360086767934,,120.62,0.046594360086767934,0.0,1
101,IBM,2000-03-27 00:00:00+05:00,126.87,11862900,118.098,113.78600000000002,112.74479999999996,0.051815619300281876,,126.87,0.051815619300281876,0.0,1
102,IBM,2000-03-28 00:00:00+05:00,122.5,8149600,119.898,115.174,112.80239999999998,-0.03444470718057858,,122.5,-0.03444470718057858,0.0,0
103,IBM,2000-03-29 00:00:00+05:00,119.0,7312300,120.848,116.374,112.86739999999998,-0.02857142857142857,,119.0,-0.02857142857142857,0.0,0
104,IBM,2000-03-30 00:00:00+05:00,122.75,9158000,122.348,117.749,112.93239999999997,0.031512605042016806,,122.75,0.031512605042016806,0.0,1
105,IBM,2000-03-31 00:00:00+05:00,118.37,8015200,121.898,118.58600000000001,112.91979999999998,-0.0356822810590631,,118.37,-0.0356822810590631,0.0,0
106,IBM,2000-04-03 00:00:00+05:00,122.0,7715600,120.924,119.51100000000001,112.92979999999997,0.03066655402551318,,122.0,0.03066655402551318,0.0,1
107,IBM,2000-04-04 00:00:00+05:00,121.19,16667200,120.66199999999999,120.28000000000002,112.92359999999996,-0.006639344262295101,,121.19,-0.006639344262295101,0.0,0
108,IBM,2000-04-05 00:00:00+05:00,125.0,8693500,121.862,121.35499999999999,113.04119999999998,0.03143823747833981,,125.0,0.03143823747833981,0.0,1
109,IBM,2000-04-06 00:00:00+05:00,122.75,8887400,121.862,122.10499999999999,113.16119999999997,-0.018,,122.75,-0.018,0.0,0
110,IBM,2000-04-07 00:00:00+05:00,123.12,5380300,122.81199999999998,122.35500000000002,113.35359999999997,0.00301425661914464,,123.12,0.00301425661914464,0.0,1
111,IBM,2000-04-10 00:00:00+05:00,122.12,5507300,122.83600000000001,121.87999999999997,113.56479999999998,-0.008122157244964262,,122.12,-0.008122157244964262,0.0,0
112,IBM,2000-04-11 00:00:00+05:00,119.37,7738700,122.47200000000001,121.56700000000001,113.70719999999997,-0.02251883393383557,,119.37,-0.02251883393383557,0.0,0
113,IBM,2000-04-12 00:00:00+05:00,113.75,8885200,120.22200000000001,121.042,113.78219999999997,-0.04708050598977971,,113.75,-0.04708050598977971,0.0,0
114,IBM,2000-04-13 00:00:00+05:00,110.62,8236400,117.796,119.829,113.72459999999997,-0.027516483516483475,,110.62,-0.027516483516483475,0.0,0
115,IBM,2000-04-14 00:00:00+05:00,105.0,11782000,114.172,118.492,113.48219999999998,-0.05080455613813058,,105.0,-0.05080455613813058,0.0,0
116,IBM,2000-04-17 00:00:00+05:00,111.87,9969500,112.122,117.479,113.40719999999996,0.06542857142857147,,111.87,0.06542857142857147,0.0,1
117,IBM,2000-04-18 00:00:00+05:00,111.5,8205500,110.548,116.50999999999999,113.35479999999998,-0.0033074103870564453,,111.5,-0.0033074103870564453,0.0,0
118,IBM,2000-04-19 00:00:00+05:00,105.0,14674500,108.798,114.50999999999999,113.07859999999997,-0.05829596412556054,,105.0,-0.05829596412556054,0.0,0
119,IBM,2000-04-20 00:00:00+05:00,104.0,10633300,107.474,112.63499999999999,112.81119999999997,-0.009523809523809525,,104.0,-0.009523809523809525,0.0,0
120,IBM,2000-04-24 00:00:00+05:00,106.5,8523100,107.774,110.973,112.55879999999998,0.02403846153846154,,106.5,0.02403846153846154,0.0,1
121,IBM,2000-04-25 00:00:00+05:00,112.5,9576400,107.9,110.01100000000001,112.50139999999998,0.056338028169014086,,112.5,0.056338028169014086,0.0,1
122,IBM,2000-04-26 00:00:00+05:00,110.5,6182800,107.7,109.124,112.3902,-0.017777777777777778,,110.5,-0.017777777777777778,0.0,0
123,IBM,2000-04-27 00:00:00+05:00,110.62,6317500,108.824,108.811,112.26019999999998,0.001085972850678774,,110.62,0.001085972850678774,0.0,1
124,IBM,2000-04-28 00:00:00+05:00,111.5,4888600,110.324,108.899,112.17519999999999,0.007955161815223245,,111.5,0.007955161815223245,0.0,1
125,IBM,2000-05-01 00:00:00+05:00,112.0,4196100,111.424,109.599,112.08019999999999,0.004484304932735426,,112.0,0.004484304932735426,0.0,1
126,IBM,2000-05-02 00:00:00+05:00,111.37,4085000,111.19800000000001,109.549,112.05759999999998,-0.005624999999999959,,111.37,-0.005624999999999959,0.0,0
127,IBM,2000-05-03 00:00:00+05:00,108.12,5543800,110.72200000000001,109.21100000000001,111.99999999999999,-0.02918200592619197,,108.12,-0.02918200592619197,0.0,0
128,IBM,2000-05-04 00:00:00+05:00,107.62,3631300,110.122,109.473,111.97739999999997,-0.004624491305956345,,107.62,-0.004624491305956345,0.0,0
129,IBM,2000-05-05 00:00:00+05:00,107.87,4695100,109.396,109.85999999999999,111.92479999999998,0.0023229882921390077,,107.87,0.0023229882921390077,0.0,1
130,IBM,2000-05-08 00:00:00+05:00,109.75,4826900,108.946,110.18499999999999,111.95979999999997,0.01742838602020947,,109.75,0.01742838602020947,0.0,1
131,IBM,2000-05-09 00:00:00+05:00,109.0,4864900,108.47200000000001,109.835,112.04979999999998,-0.00683371298405467,,109.0,-0.00683371298405467,0.0,0
132,IBM,2000-05-10 00:00:00+05:00,103.0,10012700,107.44800000000001,109.085,112.05479999999997,-0.05504587155963303,,103.0,-0.05504587155963303,0.0,0
133,IBM,2000-05-11 00:00:00+05:00,104.44,8106200,106.81199999999998,108.46700000000001,112.13859999999997,0.013980582524271822,,104.44,0.013980582524271822,0.0,1
134,IBM,2000-05-12 00:00:00+05:00,104.44,5599700,106.126,107.76100000000001,112.16499999999995,0.0,,104.44,0.0,0.0,0
135,IBM,2000-05-15 00:00:00+05:00,104.19,5907800,105.01399999999998,106.98000000000002,112.08879999999994,-0.0023937188816545384,,104.19,-0.0023937188816545384,0.0,0
136,IBM,2000-05-16 00:00:00+05:00,109.0,7265800,105.01399999999998,106.74300000000001,112.20759999999994,0.046165658892408125,,109.0,0.046165658892408125,0.0,1
137,IBM,2000-05-17 00:00:00+05:00,107.87,5524500,105.98800000000001,106.71800000000003,112.30499999999995,-0.010366972477064178,,107.87,-0.010366972477064178,0.0,0
138,IBM,2000-05-18 00:00:00+05:00,106.06,4577200,106.31199999999998,106.56200000000001,112.30119999999995,-0.016779456753499605,,106.06,-0.016779456753499605,0.0,0
139,IBM,2000-05-19 00:00:00+05:00,106.44,6419200,106.71199999999999,106.41900000000001,112.26999999999994,0.0035828776164434795,,106.44,0.0035828776164434795,0.0,1
140,IBM,2000-05-22 00:00:00+05:00,109.25,6769400,107.724,106.369,112.34999999999995,0.026399849680571234,,109.25,0.026399849680571234,0.0,1
141,IBM,2000-05-23 00:00:00+05:00,107.37,5978900,107.398,106.20599999999999,112.34359999999995,-0.01720823798626998,,107.37,-0.01720823798626998,0.0,0
142,IBM,2000-05-24 00:00:00+05:00,109.62,8184200,107.748,106.86800000000001,112.36359999999995,0.020955574182732604,,109.62,0.020955574182732604,0.0,1
143,IBM,2000-05-25 00:00:00+05:00,106.5,5967600,107.83600000000001,107.074,112.35359999999996,-0.028461959496442295,,106.5,-0.028461959496442295,0.0,0
144,IBM,2000-05-26 00:00:00+05:00,106.94,4296900,107.936,107.324,112.31239999999994,0.004131455399061012,,106.94,0.004131455399061012,0.0,1
145,IBM,2000-05-30 00:00:00+05:00,110.94,3617500,108.274,107.999,112.33119999999994,0.037404151860856556,,110.94,0.037404151860856556,0.0,1
146,IBM,2000-05-31 00:00:00+05:00,107.31,3732500,108.26199999999999,107.83,112.22239999999994,-0.03272038939967546,,107.31,-0.03272038939967546,0.0,0
147,IBM,2000-06-01 00:00:00+05:00,106.0,5712500,107.53800000000001,107.643,112.07239999999994,-0.012207622775137473,,106.0,-0.012207622775137473,0.0,0
148,IBM,2000-06-02 00:00:00+05:00,108.81,5473300,108.0,107.918,111.96359999999997,0.026509433962264174,,108.81,0.026509433962264174,0.0,1
149,IBM,2000-06-05 00:00:00+05:00,112.81,7281400,109.174,108.55499999999999,111.9148,0.03676132708390773,,112.81,0.03676132708390773,0.0,1
150,IBM,2000-06-06 00:00:00+05:00,112.37,5369400,109.46,108.867,111.7498,-0.0039003634429571644,,112.37,-0.0039003634429571644,0.0,0
151,IBM,2000-06-07 00:00:00+05:00,121.0,11115500,112.19800000000001,110.22999999999998,111.63239999999998,0.07679985761324193,,121.0,0.07679985761324193,0.0,1
152,IBM,2000-06-08 00:00:00+05:00,119.75,9325600,114.94800000000001,111.24299999999998,111.57739999999998,-0.010330578512396695,,119.75,-0.010330578512396695,0.0,0
153,IBM,2000-06-09 00:00:00+05:00,119.69,4739100,117.124,112.56199999999998,111.59119999999997,-0.0005010438413361359,,119.69,-0.0005010438413361359,0.0,0
154,IBM,2000-06-12 00:00:00+05:00,118.84,3640300,118.33,113.752,111.51299999999999,-0.007101679338290537,,118.84,-0.007101679338290537,0.0,0
155,IBM,2000-06-13 00:00:00+05:00,119.31,4008600,119.71799999999999,114.58899999999998,111.5318,0.003954897340962629,,119.31,0.003954897340962629,0.0,1
156,IBM,2000-06-14 00:00:00+05:00,116.0,5282600,118.71799999999999,115.45800000000001,111.4118,-0.027742854748135128,,116.0,-0.027742854748135128,0.0,0
157,IBM,2000-06-15 00:00:00+05:00,116.81,5386300,118.13000000000002,116.53900000000002,111.32420000000002,0.0069827586206896745,,116.81,0.0069827586206896745,0.0,1
158,IBM,2000-06-16 00:00:00+05:00,113.25,8046200,116.84200000000001,116.98299999999999,111.08920000000002,-0.030476842736067135,,113.25,-0.030476842736067135,0.0,0
159,IBM,2000-06-19 00:00:00+05:00,120.37,6059200,117.148,117.73899999999999,111.04160000000002,0.06286975717439297,,120.37,0.06286975717439297,0.0,1
160,IBM,2000-06-20 00:00:00+05:00,116.37,7103800,116.55999999999999,118.13899999999998,110.9066,-0.03323087147960455,,116.37,-0.03323087147960455,0.0,0
161,IBM,2000-06-21 00:00:00+05:00,114.5,6487000,116.25999999999999,117.48899999999999,110.7542,-0.016069433702844416,,114.5,-0.016069433702844416,0.0,0
162,IBM,2000-06-22 00:00:00+05:00,111.81,4853100,115.25999999999999,116.69500000000001,110.60300000000001,-0.02349344978165937,,111.81,-0.02349344978165937,0.0,0
163,IBM,2000-06-23 00:00:00+05:00,111.87,3360900,114.98400000000001,115.91300000000001,110.5654,0.0005366246310705865,,111.87,0.0005366246310705865,0.0,1
164,IBM,2000-06-26 00:00:00+05:00,114.41,3625900,113.792,115.47,110.64120000000001,0.022704925359792544,,114.41,0.022704925359792544,0.0,1
165,IBM,2000-06-27 00:00:00+05:00,109.75,6607900,112.468,114.51399999999998,110.73620000000001,-0.04073070535792323,,109.75,-0.04073070535792323,0.0,0
166,IBM,2000-06-28 00:00:00+05:00,113.78,6436600,112.324,114.29199999999999,110.7744,0.03671981776765377,,113.78,0.03671981776765377,0.0,1
167,IBM,2000-06-29 00:00:00+05:00,114.0,7688500,112.76199999999999,114.011,110.82440000000001,0.0019335559852346534,,114.0,0.0019335559852346534,0.0,1
168,IBM,2000-06-30 00:00:00+05:00,109.56,8612600,112.3,113.64200000000001,110.9156,-0.03894736842105261,,109.56,-0.03894736842105261,0.0,0
169,IBM,2000-07-03 00:00:00+05:00,109.5,2304400,111.31799999999998,112.55499999999999,111.0256,-0.0005476451259583997,,109.5,-0.0005476451259583997,0.0,0
170,IBM,2000-07-05 00:00:00+05:00,105.0,14339600,110.36800000000001,111.418,110.9956,-0.0410958904109589,,105.0,-0.0410958904109589,0.0,0
171,IBM,2000-07-06 00:00:00+05:00,101.25,12932700,107.862,110.093,110.7706,-0.03571428571428571,,101.25,-0.03571428571428571,0.0,0
172,IBM,2000-07-07 00:00:00+05:00,105.06,9031700,106.074,109.41799999999998,110.6618,0.03762962962962965,,105.06,0.03762962962962965,0.0,1
